run_id,obs_point_id,obs_y,obs_z,obs_time,DIC_obs,Fe_obs,pH_obs,Ca_obs,DIC_mod,Fe_mod,pH_mod,Ca_mod
162,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019593351100900274,5.388354104923666e-06,7.684351668446081,0.0011480194855445862
163,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.00205745407950507,4.2831352716665524e-05,7.568417748876235,0.0015038970775119451
163,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002026729966455657,3.345204469435732e-05,7.646307454567745,0.0012224286998317008
163,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019475506176624905,2.797442861897452e-05,7.692890771998796,0.001119495944790327
163,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019495973315372197,2.7766083070119788e-05,7.698953984135516,0.0010999499968042295
163,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019576400700112885,2.7875918760618955e-05,7.701182911454845,0.0010888704363421241
163,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.001916433571915062,2.575355685278126e-05,7.725514505183921,0.0010482437147013518
163,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.001882506109498184,2.5163192044592034e-05,7.738239782588738,0.0010373048227665224
163,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018449622067752396,2.3881998251432542e-05,7.750524903809052,0.0010341302603748214
163,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018433721723563987,2.38254398787715e-05,7.750328664589984,0.0010398449899738545
163,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0016826858349258391,0.00010455367857617318,7.5700942088578955,0.0018826611645914896
163,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0017265145347147722,0.00010345251474375596,7.562227090043879,0.0018682891806869498
163,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0017880915809503396,9.477754773710768e-05,7.560855690015305,0.0017976446053436916
163,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0018434068362298255,7.957713575617341e-05,7.576077942823677,0.0016556023306921362
163,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0018649193145154632,8.672390227659882e-05,7.566395490258217,0.0016811338091276284
163,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0018921099838342765,8.788520643255824e-05,7.564507174862253,0.0016623708702824436
163,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0019155210356106725,9.530719167265518e-05,7.553135987642659,0.001695025865862706
163,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0019355035090576024,0.00010192540774138292,7.543343071499686,0.001724304703053659
163,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.002027486351797286,0.00012665647650027194,7.5072670577446905,0.001820036338002883
163,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.002085250932011416,0.00013960351517782328,7.489536582623301,0.0018579224060593334
163,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0021508950838789987,0.00015028177989166573,7.475228558917829,0.001871436472486508
163,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0021809559796856504,0.00015509018081690627,7.469637596934151,0.001873131150857318
163,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0018417876002767284,8.209208973648446e-05,7.540757310075469,0.0018353136033496858
163,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.001908370563696807,6.698035021155519e-05,7.539104741866236,0.0017629055737540316
163,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.002021760853547027,4.12858432005075e-05,7.555396574291278,0.0015741789593607452
163,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0019431734013574803,4.133011716847129e-05,7.6010641088882105,0.0014421517918831257
163,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.001912402857119225,6.097587866872045e-05,7.585032174060316,0.0015400238077408303
163,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0019776577467768793,7.054782553023101e-05,7.5640607978091445,0.0015741807103429831
163,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0020556646154029417,0.00011384444819341499,7.51661818411351,0.0017403919735933554
163,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0020890886576705034,0.00011386996616558187,7.516970666944406,0.0017100734979868582
163,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0021045204120131215,0.00011790037100733372,7.51541494417907,0.0017055188288950817
163,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019361080981199713,1.849318191642586e-05,7.657089374873958,0.0012323218865503722
163,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.002584209990831632,1.4425154102088637e-06,7.451846978613099,0.0016053447863425393
163,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026649485057537972,1.8477647742816298e-06,7.4251398901095635,0.0016677402155559345
163,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0025937986602350914,2.0021311698323904e-06,7.44867904385573,0.0016047831696942554
163,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.002441761797867025,7.405963378128491e-07,7.503396220913164,0.0014605381462538137
163,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022834103292995846,5.405406527798149e-07,7.566238844306677,0.0013257370960033015
163,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020750379517181293,4.2780775929452404e-07,7.655727575897081,0.0011410846870119175
163,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020416538871713247,7.986351426519164e-07,7.663806667910548,0.0011347449381331853
163,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019913589014194616,8.917750635547929e-07,7.677900567117016,0.0011235481702397902
163,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.002130490482121416,2.437782305998692e-06,7.648854594406834,0.001135992191862804
163,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020081496004823772,4.40516043563808e-06,7.674402610569377,0.0011364849920407
163,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019487152479916634,5.835279784998867e-06,7.694233714793319,0.0011194679284214008
163,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019592964702707058,5.386615255333528e-06,7.684359799320442,0.0011480189950144781
164,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020621647330119953,4.2770412655354235e-05,7.567378944081004,0.0015042768713072602
164,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020306148003035977,3.351100979455588e-05,7.645452904682305,0.001222662849857775
164,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019493500551000995,2.8024124914038434e-05,7.692477447888166,0.0011195898437441054
164,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019513765713885958,2.777368435190289e-05,7.698526030803593,0.0011000907818382517
164,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019594076314696247,2.7891537945310623e-05,7.700764209381847,0.001089002863972008
164,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019177793802437454,2.5782055612242067e-05,7.7251941086487275,0.0010483304882365355
164,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0018838159188203757,2.518681766672691e-05,7.737919443290335,0.0010373957194551938
164,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.001845844536215919,2.3910102496117147e-05,7.7503095419858825,0.0010341815900501421
164,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018440096771096476,2.38464437046564e-05,7.75017281342605,0.001039882305722479
164,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0016830396634216838,0.00010452291231208497,7.5699938444028305,0.0018827092050075782
164,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.001726955571469942,0.00010341502802794765,7.562104863141427,0.0018683470107888796
164,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0017887004366957152,9.472635365213184e-05,7.560691802797998,0.0017977209352337262
164,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0018446222890037692,7.946912249767306e-05,7.575751201704292,0.0016557809098989653
164,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0018661127778356419,8.661562514174075e-05,7.566078804322568,0.001681321447707181
164,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.001893002306017535,8.781106259433303e-05,7.564276451328348,0.0016625032782348276
164,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0019162554662192335,9.524774576857931e-05,7.5529496746266265,0.0016951294193048674
164,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0019361414275350494,0.0001018749829163932,7.543184150151985,0.0017243890508849631
164,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0020278071439627254,0.0001266367035134394,7.5071949188680955,0.0018200609589699925
164,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0020854452763976036,0.00013959546679941537,7.489497083352807,0.0018579232372428402
164,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0021510157507666286,0.0001502826674081304,7.475208304501935,0.001871420922091874
164,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0021810387974268773,0.00015509571250761381,7.469626769944453,0.0018731074401565594
164,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0018421053055043884,8.206803834306708e-05,7.54067627670754,0.0018353514912753826
164,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0019088552685497964,6.695064269543405e-05,7.538985768341143,0.0017629621095817968
164,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0020221845162207716,4.126571069012077e-05,7.555298519293026,0.0015742227369600751
164,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0019436811926695327,4.129835800073291e-05,7.600936717217619,0.0014422163281325945
164,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0019131026262019554,6.0925488525692817e-05,7.584853806396883,0.0015401176662989365
164,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.001978151671002998,7.051818542856053e-05,7.563942554287061,0.001574234136585803
164,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0020559048203655965,0.00011384370654500714,7.516570705038919,0.0017403872644414099
164,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0020892980168124705,0.00011388197445136678,7.516934364570443,0.001710053964867137
164,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.002104684296881556,0.0001179138685913227,7.51538897251165,0.0017054946496539614
164,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.001936331845183407,1.848401350183596e-05,7.657033328688572,0.0012323463552790226
164,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025842200153248784,1.4425200882114592e-06,7.451845335298715,0.0016053451526482397
164,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026649627150539643,1.8474070294265873e-06,7.425137547470858,0.001667741043009335
164,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002593817015067633,2.0012904025683353e-06,7.44867577638883,0.0016047847601547015
164,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024417761086853954,7.399599209564329e-07,7.503393449152949,0.001460539544147448
164,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022834191483908314,5.402238177273152e-07,7.566237009689191,0.0013257379352896183
164,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002075043830436059,4.275187411861724e-07,7.655722027883641,0.0011410843706916643
164,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.002041667560346841,7.980783508288575e-07,7.663803286967654,0.0011347466620987808
164,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019913736921113928,8.913433135849958e-07,7.677897008150311,0.0011235495242107102
164,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021305179742986237,2.4380030468611153e-06,7.6488488404409445,0.0011359936386505646
164,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.002008187682986374,4.406242053122061e-06,7.674394476006153,0.0011364862538429579
164,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019487555178241082,5.837278440631867e-06,7.694225232403289,0.0011194683231930103
164,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.001959337126897162,5.389285009420329e-06,7.684351571313014,0.001148018738356009
165,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020449751632451822,4.46493830909145e-05,7.572604111762608,0.0014987390627449785
165,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002017146059301472,3.4644774694729653e-05,7.649771508865893,0.0012186145792557623
165,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019368739152880597,2.8790699865757457e-05,7.696607720527305,0.001116091508819502
165,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019388076238715535,2.8489259130323625e-05,7.702683157258776,0.0010966184887955285
165,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.001946521017715659,2.8591958352249824e-05,7.705011419185885,0.001085476724613261
165,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019036702182466702,2.6379357651459636e-05,7.7299094146537515,0.0010446208127863612
165,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.001867166693692505,2.57023428696242e-05,7.74348726519132,0.0010331869844086058
165,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018272207212628446,2.442184049812623e-05,7.75661918422865,0.0010295151358090703
165,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018242389866984898,2.4369034811181945e-05,7.756857501065711,0.001034946304774789
165,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0014477873296466198,0.0001273617231093578,7.652805251388958,0.0018059617687094045
165,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0014956277704669496,0.0001258797749258813,7.641664768187346,0.0017932388486029004
165,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0015784541857728374,0.00011514082964765265,7.630959906648821,0.0017298403745033125
165,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0016702401685259746,9.632968406272298e-05,7.63317035757304,0.0015996774753263827
165,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0016773448189356575,0.00010492009121251933,7.62761616424686,0.0016207183476636845
165,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.001703382096210874,0.00010619286534429274,7.625550211455991,0.0016017711723667733
165,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0017119030762028126,0.00011512062598983993,7.618206507768482,0.0016298386206198459
165,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0017188959536147512,0.00012305121975124677,7.611857658726461,0.0016551384619370255
165,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0017661436679900053,0.00015234480752754413,7.586389809477756,0.0017375708894304743
165,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.001803746900781057,0.0001673959252412222,7.572635853824813,0.0017697393856647694
165,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0018557949583891916,0.00017953044816390357,7.560111995407936,0.001779694906292301
165,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0018805662142609301,0.00018491711393897774,7.555086169273946,0.0017800631868508505
165,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.001662530972370173,9.958865997477216e-05,7.59812043409926,0.0017779283845690253
165,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0017616090185291488,8.112532428656291e-05,7.584634701302354,0.0017163137607008941
165,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0019339419842134167,4.966414487111393e-05,7.581807169520295,0.0015465746809915021
165,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0018555981495436422,4.971713863292722e-05,7.629124531059595,0.0014141349591274303
165,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0017833595447486763,7.34439728300444e-05,7.6265521790547925,0.0014986424300794036
165,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0018320814242053644,8.473504412894687e-05,7.609508550167778,0.0015279256148485374
165,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0018310300649388577,0.00013597841974875366,7.583891950159123,0.0016700190902566234
165,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0018697434766168234,0.00013547129262104883,7.582015253546354,0.0016416163662509595
165,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.001880478886104498,0.00014001077362758816,7.581597187573233,0.00163568689409186
165,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.001897682711108614,2.2148343426063065e-05,7.669959224218643,0.0012199513610696665
165,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025811020327707436,1.7466970082111097e-06,7.452592012257507,0.0016044305776683637
165,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.002661059144478379,2.231295085762756e-06,7.426036002562075,0.0016666120157008666
165,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002589566657288475,2.416794790646503e-06,7.449690264800724,0.0016035394556276543
165,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024402664912035613,8.76697697819891e-07,7.503781722601056,0.001460095542708599
165,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022823080317391333,6.43372183077011e-07,7.566551293982029,0.0013253989113560546
165,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020741705554123756,5.089515144846049e-07,7.656004223898252,0.001140808120075198
165,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.002040025637951001,9.525351721728814e-07,7.664342087507479,0.0011342239538317967
165,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019895427632388215,1.061687763988259e-06,7.678510919226786,0.0011229649523210876
165,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.002125564302260158,2.901963456693507e-06,7.650425730218962,0.0011344311309709923
165,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.001999303275006399,5.2396069602917745e-06,7.67735416519631,0.001133650291489408
165,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.001937046731975247,6.934666441750849e-06,7.698244665922916,0.001115702751961439
165,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.001948747688481151,6.377129443117156e-06,7.6879338051409665,0.0011446283389660082
166,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.003944831261373226,0.00010554493271504603,7.186702845773977,0.0021697805687798666
166,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.003727092965619526,8.822478251956689e-05,7.260987942241603,0.0018374202217057364
166,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0036183966086131172,8.423991654099047e-05,7.291600998811229,0.0017292492547933797
166,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0036444725471602895,8.607237556994862e-05,7.291317253630038,0.0017174866584372935
166,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.003688031499738295,8.871804920941499e-05,7.287090546319386,0.0017175374466788958
166,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.00378311036944397,9.468949544226894e-05,7.277681556512157,0.001723744531398798
166,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.003934625598543389,0.00010721297293284294,7.2552444545982855,0.0017720112497919577
166,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0040181202256153745,0.00011232157244267578,7.242415883987455,0.0018099518365185235
166,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.004068698241933991,0.00011555877030949855,7.23480477322109,0.001832008983497066
166,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.012422893266376208,0.0013388605408046106,6.621592496992122,0.004168003919717931
166,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.012386803272622239,0.0013282763274141147,6.624344003913991,0.004136809631929985
